Community,Pathway
1,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL
1,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM
1,GO_PROCOLLAGEN_PROLINE_DIOXYGENASE_ACTIVITY
1,GO_C_ACETYLTRANSFERASE_ACTIVITY
1,GO_CELLULAR_RESPIRATION
1,GO_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS
1,GO_BENZODIAZEPINE_RECEPTOR_BINDING
1,REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE
1,GO_HORMONE_BIOSYNTHETIC_PROCESS
1,GO_BIOTIN_METABOLIC_PROCESS
1,GO_AMIDINE_LYASE_ACTIVITY
1,GO_AMMONIA_LYASE_ACTIVITY
1,GO_CARBON_NITROGEN_LYASE_ACTIVITY
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_DIPHENOLS_AND_RELATED_SUBSTANCES_AS_DONORS
1,GO_VITAMIN_D_METABOLIC_PROCESS
1,REACTOME_SULFUR_AMINO_ACID_METABOLISM
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_PTERIDINE_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_ASCORBATE_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_OXIDATION_OF_A_PAIR_OF_DONORS_RESULTING_IN_THE_REDUCTION_OF_MOLECULAR_OXYGEN_TO_TWO_MOLECULES_OF_WATER
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_NAD_P_AS_ACCEPTOR
1,GO_OXIDOREDUCTASE_ACTIVITY_OXIDIZING_METAL_IONS_OXYGEN_AS_ACCEPTOR
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_OTHER_NITROGENOUS_COMPOUNDS_AS_DONORS
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OR_CH2_GROUPS
1,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_HEME_PROTEIN_AS_ACCEPTOR
1,GO_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_QUINONE_OR_RELATED_COMPOUND_AS_ACCEPTOR
1,GO_HYDROXYMETHYL__FORMYL_AND_RELATED_TRANSFERASE_ACTIVITY
1,REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE
1,GO_SULFURTRANSFERASE_ACTIVITY
1,GO_CELL_REDOX_HOMEOSTASIS
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR
1,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION
1,GO_ALDEHYDE_LYASE_ACTIVITY
1,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_DISULFIDE_AS_ACCEPTOR
1,GO_OXO_ACID_LYASE_ACTIVITY
1,GO_REGULATION_OF_VITAMIN_METABOLIC_PROCESS
1,REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION
1,GO_HEMOGLOBIN_BINDING
1,GO_TETRAPYRROLE_BIOSYNTHETIC_PROCESS
1,GO_C21_STEROID_HORMONE_METABOLIC_PROCESS
1,GO_STEROID_DEHYDROGENASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR
1,GO_ANTIOXIDANT_ACTIVITY
1,GO_PEROXISOME_ORGANIZATION
1,GO_EXOGENOUS_DRUG_CATABOLIC_PROCESS
1,GO_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME
1,REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX
1,GO_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS
1,GO_ANDROGEN_METABOLIC_PROCESS
1,GO_GLUCOCORTICOID_METABOLIC_PROCESS
1,GO_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY
1,GO_ARGININE_BINDING
1,GO_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS
1,KEGG_HUNTINGTONS_DISEASE
1,GO_STEROID_BIOSYNTHETIC_PROCESS
1,KEGG_PARKINSONS_DISEASE
1,KEGG_ALZHEIMERS_DISEASE
1,GO_RESPONSE_TO_VITAMIN_A
1,REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE
1,GO_ENONE_REDUCTASE_ACTIVITY
1,REACTOME_UBIQUINOL_BIOSYNTHESIS
1,GO_HEMOGLOBIN_METABOLIC_PROCESS
1,GO_OXIDATIVE_RNA_DEMETHYLASE_ACTIVITY
1,GO_RESPONSE_TO_POTASSIUM_ION
1,GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS
1,GO_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY
1,GO_NAD_P_H_OXIDASE_ACTIVITY
1,GO_COBALAMIN_BINDING
1,GO_ELECTRON_TRANSFER_ACTIVITY
1,GO_CYCLOSPORIN_A_BINDING
1,GO_HAPTOGLOBIN_BINDING
1,GO_OXYGEN_TRANSPORT
1,GO_THIAMINE_PYROPHOSPHATE_BINDING
1,GO_PEPTIDYL_PROLINE_4_DIOXYGENASE_ACTIVITY
1,GO_GLUTATHIONE_DISULFIDE_OXIDOREDUCTASE_ACTIVITY
1,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT
1,GO_BILE_ACID_BINDING
1,GO_HISTONE_DEMETHYLASE_ACTIVITY_H3_K4_SPECIFIC_
1,GO_HISTONE_DEMETHYLASE_ACTIVITY_H3_K9_SPECIFIC_
1,GO_PEPTIDE_DISULFIDE_OXIDOREDUCTASE_ACTIVITY
1,GO_BIOTIN_BINDING
1,GO_THYROID_HORMONE_METABOLIC_PROCESS
1,GO_PEPTIDYL_PROLINE_DIOXYGENASE_ACTIVITY
2,GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT
2,REACTOME_SLC_TRANSPORTER_DISORDERS
2,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS
2,REACTOME_METABOLISM_OF_CARBOHYDRATES
2,GO_PROTEIN_TRANSPORTER_ACTIVITY
2,REACTOME_HIV_LIFE_CYCLE
2,REACTOME_GLUCOSE_METABOLISM
2,GO_NUCLEAR_LOCALIZATION_SEQUENCE_BINDING
2,GO_STRUCTURAL_CONSTITUENT_OF_NUCLEAR_PORE
2,REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS
2,REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS
2,REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS
2,GO_CELLULAR_RESPONSE_TO_HEAT
2,GO_GLUCOSE_BINDING
2,REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS
2,REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS
2,REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS
2,REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA
2,REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2:SAE1
2,GO_RAN_GTPASE_BINDING
2,GO_CARBOHYDRATE_PHOSPHORYLATION
2,REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY
2,REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA
2,REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS
2,GO_MONOSACCHARIDE_CATABOLIC_PROCESS
2,REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS
2,REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN
2,REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN
2,REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO
2,REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS
2,GO_TRANSPORT_OF_VIRUS
2,REACTOME_SUMOYLATION
2,GO_INTRACELLULAR_PROTEIN_TRANSPORT
2,REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS
2,GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION
2,REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED
2,REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9
2,REACTOME_HOST_INTERACTIONS_WITH_INFLUENZA_FACTORS
2,REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS
2,REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE
2,REACTOME_HSF1_ACTIVATION
2,REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS
2,GO_FRUCTOSE_6_PHOSPHATE_METABOLIC_PROCESS
2,GO_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY
2,GO_NUCLEUS_ORGANIZATION
2,REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS
2,REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS
2,GO_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS
2,GO_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS
2,REACTOME_GALACTOSE_CATABOLISM
2,GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS
2,GO_CARBOHYDRATE_PHOSPHATASE_ACTIVITY
2,REACTOME_DEFECTIVE_TPR_MAY_CONFER_SUSCEPTIBILITY_TOWARDS_THYROID_PAPILLARY_CARCINOMA_TPC
2,REACTOME_TRNA_PROCESSING
2,GO_SIGNAL_SEQUENCE_BINDING
2,GO_NUCLEAR_TRANSPORT
2,GO_NUCLEAR_PORE_ORGANIZATION
2,GO_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS
2,GO_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT
2,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT
2,REACTOME_HSF1_DEPENDENT_TRANSACTIVATION
2,GO_REGULATION_OF_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION
2,REACTOME_ATTENUATION_PHASE
2,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION
2,REACTOME_PENTOSE_PHOSPHATE_PATHWAY
2,GO_CARBOHYDRATE_KINASE_ACTIVITY
2,GO_RS_DOMAIN_BINDING
2,GO_FRUCTOSE_2_6_BISPHOSPHATE_2_PHOSPHATASE_ACTIVITY
2,REACTOME_GLYCOLYSIS
2,GO_NUCLEAR_IMPORT_SIGNAL_RECEPTOR_ACTIVITY
2,GO_SMALL_PROTEIN_ACTIVATING_ENZYME_BINDING
2,GO_MOLECULAR_CARRIER_ACTIVITY
2,GO_SUMO_TRANSFERASE_ACTIVITY
2,GO_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY
2,GO_PHOSPHOFRUCTOKINASE_ACTIVITY
2,GO_FRUCTOSE_BINDING
2,GO_FRUCTOSE_6_PHOSPHATE_BINDING
2,REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS
2,REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES
2,REACTOME_METABOLISM_OF_NON_CODING_RNA
2,GO_NUCLEAR_EXPORT_SIGNAL_RECEPTOR_ACTIVITY
2,REACTOME_INTERFERON_SIGNALING
2,KEGG_SPLICEOSOME
2,REACTOME_GLUCONEOGENESIS
2,KEGG_GALACTOSE_METABOLISM
2,REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA
2,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
2,GO_PRE_MRNA_3_SPLICE_SITE_BINDING
2,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA
2,REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM
2,GO_AMP_BINDING
2,GO_HEXOKINASE_ACTIVITY
2,KEGG_PENTOSE_PHOSPHATE_PATHWAY
2,REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS
2,GO_PROTEIN_MEMBRANE_ANCHOR
3,REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL
3,GO_INOSITOL_PHOSPHATE_METABOLIC_PROCESS
3,GO_DOUBLE_STRANDED_RNA_ADENOSINE_DEAMINASE_ACTIVITY
3,GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_PHOSPHATASE_ACTIVITY
3,GO_PHOSPHATIDYLINOSITOL_TRISPHOSPHATE_PHOSPHATASE_ACTIVITY
3,GO_GPI_ANCHOR_BINDING
3,REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL
3,GO_THIOESTER_BIOSYNTHETIC_PROCESS
3,GO_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY
3,GO_CYTIDINE_DEAMINASE_ACTIVITY
3,REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS
3,GO_NUCLEOBASE_BIOSYNTHETIC_PROCESS
3,GO_ADENYLATE_KINASE_ACTIVITY
3,GO_MEDIUM_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY
3,GO_VERY_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY
3,REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL
3,GO_ACYL_COA_LIGASE_ACTIVITY
3,GO_DEOXYRIBONUCLEOTIDE_BINDING
3,GO_NADPLUS_KINASE_ACTIVITY
3,GO_GPI_ANCHOR_TRANSAMIDASE_ACTIVITY
3,GO_CALMODULIN_DEPENDENT_PROTEIN_PHOSPHATASE_ACTIVITY
3,GO_POLYOL_METABOLIC_PROCESS
3,GO_1_ALKYL_2_ACETYLGLYCEROPHOSPHOCHOLINE_ESTERASE_ACTIVITY
3,GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_4_PHOSPHATASE_ACTIVITY
3,GO_PANTOTHENATE_METABOLIC_PROCESS
3,GO_ALDITOL_CATABOLIC_PROCESS
3,GO_NADH_PYROPHOSPHATASE_ACTIVITY
3,GO_PROTEIN_GLUTAMIC_ACID_LIGASE_ACTIVITY
3,REACTOME_METABOLISM_OF_NUCLEOTIDES
3,GO_PHOSPHOLIPASE_ACTIVITY
3,GO_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS
3,GO_DEOXYRIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS
3,GO_NUCLEOBASE_CATABOLIC_PROCESS
3,GO_ACID_THIOL_LIGASE_ACTIVITY
3,GO_CYTIDYLYLTRANSFERASE_ACTIVITY
3,GO_INOSITOL_TRISPHOSPHATE_PHOSPHATASE_ACTIVITY
3,GO_N_ACYLPHOSPHATIDYLETHANOLAMINE_SPECIFIC_PHOSPHOLIPASE_D_ACTIVITY
3,REACTOME_INTERLEUKIN_37_SIGNALING
3,GO_NUCLEOSIDE_MONOPHOSPHATE_KINASE_ACTIVITY
3,GO_M7G_5_PPPN_DIPHOSPHATASE_ACTIVITY
3,GO_PURINE_NUCLEOSIDE_METABOLIC_PROCESS
3,GO_GLYCOLIPID_BIOSYNTHETIC_PROCESS
3,GO_GLYCINE_N_ACYLTRANSFERASE_ACTIVITY
3,GO_BUTYRATE_COA_LIGASE_ACTIVITY
3,GO_ADIPONECTIN_ACTIVATED_SIGNALING_PATHWAY
3,GO_ADP_RIBOSE_DIPHOSPHATASE_ACTIVITY
3,GO_CALCIUM_INDEPENDENT_PHOSPHOLIPASE_A2_ACTIVITY
3,GO_CALCIUM_DEPENDENT_PHOSPHOLIPASE_A2_ACTIVITY
3,GO_NUCLEOSIDE_TRIPHOSPHATE_DIPHOSPHATASE_ACTIVITY
3,GO_1_ACYLGLYCEROPHOSPHOCHOLINE_O_ACYLTRANSFERASE_ACTIVITY
3,KEGG_LONG_TERM_DEPRESSION
3,GO_LIPID_KINASE_ACTIVITY
3,GO_NUCLEOBASE_BINDING
3,GO_LIPID_PHOSPHATASE_ACTIVITY
3,GO_LIPID_MODIFICATION
3,REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE
3,GO_PHOSPHOLIPID_METABOLIC_PROCESS
3,GO_INOSITOL_HEXAKISPHOSPHATE_KINASE_ACTIVITY
3,GO_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS
3,GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_5_PHOSPHATASE_ACTIVITY
3,GO_GUANYLATE_KINASE_ACTIVITY
3,GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDES
3,GO_PURINE_NUCLEOBASE_METABOLIC_PROCESS
3,REACTOME_ACYL_CHAIN_REMODELLING_OF_PI
3,GO_TRNA_SPECIFIC_ADENOSINE_DEAMINASE_ACTIVITY
3,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE
3,REACTOME_ACYL_CHAIN_REMODELLING_OF_PC
3,GO_PHOSPHATASE_ACTIVITY
3,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE
3,REACTOME_PHOSPHOLIPID_METABOLISM
3,GO_DEOXYRIBOSE_PHOSPHATE_CATABOLIC_PROCESS
3,GO_CDP_ALCOHOL_PHOSPHATIDYLTRANSFERASE_ACTIVITY
3,GO_PHOSPHATIDYLINOSITOL_N_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY
3,REACTOME_SYNTHESIS_OF_PA
3,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE
3,GO_ALDITOL_METABOLIC_PROCESS
3,REACTOME_SYNTHESIS_OF_PE
3,GO_DIPHOSPHOTRANSFERASE_ACTIVITY
3,GO_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_PHOSPHATASE_ACTIVITY
3,GO_O_ACETYLTRANSFERASE_ACTIVITY
3,GO_LIPOPROTEIN_BIOSYNTHETIC_PROCESS
3,GO_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS
3,GO_FATTY_ACID_DERIVATIVE_TRANSPORT
3,GO_GLYCEROLIPID_BIOSYNTHETIC_PROCESS
3,GO_COENZYME_BIOSYNTHETIC_PROCESS
3,REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM
3,GO_ORGANOPHOSPHATE_CATABOLIC_PROCESS
3,REACTOME_ABACAVIR_METABOLISM
3,GO_GLYCEROPHOSPHODIESTER_PHOSPHODIESTERASE_ACTIVITY
3,GO_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY
3,REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS
3,GO_DIPHOSPHOINOSITOL_POLYPHOSPHATE_DIPHOSPHATASE_ACTIVITY
3,REACTOME_TRIGLYCERIDE_BIOSYNTHESIS
3,GO_PHOSPHOLIPASE_A1_ACTIVITY
3,GO_DEPHOSPHORYLATION
3,REACTOME_LINOLEIC_ACID_LA_METABOLISM
3,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE
3,REACTOME_ACYL_CHAIN_REMODELLING_OF_PE
3,REACTOME_ACYL_CHAIN_REMODELLING_OF_PS
3,GO_PHOSPHOLIPASE_D_ACTIVITY
3,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS
3,REACTOME_COENZYME_A_BIOSYNTHESIS
3,GO_NUCLEOTIDE_DIPHOSPHATASE_ACTIVITY
3,REACTOME_ACYL_CHAIN_REMODELLING_OF_PG
3,GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS
3,GO_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS
3,GO_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS
3,GO_INOSITOL_POLYPHOSPHATE_5_PHOSPHATASE_ACTIVITY
3,GO_INOSITOL_METABOLIC_PROCESS
3,GO_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS
3,GO_1_PHOSPHATIDYLINOSITOL_4_KINASE_ACTIVITY
3,REACTOME_PYRIMIDINE_CATABOLISM
3,GO_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS
3,GO_PROTEIN_ARGININE_DEIMINASE_ACTIVITY
3,GO_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS
3,GO_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_ACTIVITY
3,REACTOME_PI_METABOLISM
3,GO_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY
3,REACTOME_SYNTHESIS_OF_PC
3,GO_MAGNESIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY
3,GO_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY
3,GO_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS
3,GO_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY
3,REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS
3,GO_PYRIMIDINE_NUCLEOSIDE_METABOLIC_PROCESS
3,GO_GLYCEROLIPID_METABOLIC_PROCESS
3,GO_3_HYDROXYACYL_COA_DEHYDRATASE_ACTIVITY
3,REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL
3,GO_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS
3,GO_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
3,GO_FATTY_ACID_SYNTHASE_ACTIVITY
3,REACTOME_NUCLEOTIDE_SALVAGE
3,GO_1_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_5_KINASE_ACTIVITY
3,REACTOME_NUCLEOBASE_CATABOLISM
3,GO_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS
3,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
3,GO_PHOSPHOLIPASE_A2_ACTIVITY
3,GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_PHOSPHATASE_ACTIVITY
3,REACTOME_PURINE_CATABOLISM
3,GO_DIACYLGLYCEROL_KINASE_ACTIVITY
3,GO_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_PHOSPHATASE_ACTIVITY
3,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM
3,REACTOME_MRNA_EDITING:_C_TO_U_CONVERSION
3,KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS
3,GO_ACID_AMINO_ACID_LIGASE_ACTIVITY
3,GO_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_3_PHOSPHATASE_ACTIVITY
3,REACTOME_PYRIMIDINE_SALVAGE
3,GO_3_5_CYCLIC_GMP_PHOSPHODIESTERASE_ACTIVITY
3,GO_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY
3,GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY
3,KEGG_INOSITOL_PHOSPHATE_METABOLISM
3,GO_LIGASE_ACTIVITY_FORMING_CARBON_SULFUR_BONDS
3,REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS
3,GO_LIPASE_ACTIVITY
3,GO_PHOSPHOLIPASE_A2_ACTIVITY_CONSUMING_1_2_DIPALMITOYLPHOSPHATIDYLCHOLINE_
3,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
3,KEGG_RIBOFLAVIN_METABOLISM
3,GO_PHOSPHORIC_DIESTER_HYDROLASE_ACTIVITY
3,GO_PHOSPHATIDYLINOSITOL_MONOPHOSPHATE_PHOSPHATASE_ACTIVITY
3,GO_PHOSPHATE_ION_BINDING
3,REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI
3,GO_NUCLEOSIDE_DIPHOSPHATE_KINASE_ACTIVITY
3,GO_NUCLEOSIDE_DIPHOSPHATASE_ACTIVITY
3,GO_LYSOPHOSPHOLIPASE_ACTIVITY
3,GO_MAP_KINASE_PHOSPHATASE_ACTIVITY
3,GO_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY
3,GO_INOSITOL_TRISPHOSPHATE_KINASE_ACTIVITY
3,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
3,GO_INOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY
3,GO_3_OXO_ARACHIDOYL_COA_SYNTHASE_ACTIVITY
3,GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_5_PHOSPHATASE_ACTIVITY
3,GO_CARBON_NITROGEN_LIGASE_ACTIVITY_WITH_GLUTAMINE_AS_AMIDO_N_DONOR
3,KEGG_LINOLEIC_ACID_METABOLISM
3,GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDINES
3,REACTOME_PI5P_REGULATES_TP53_ACETYLATION
3,GO_INOSITOL_TETRAKISPHOSPHATE_PHOSPHATASE_ACTIVITY
3,REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM
3,GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_KINASE_ACTIVITY
3,GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY
3,KEGG_ETHER_LIPID_METABOLISM
3,REACTOME_NUCLEOBASE_BIOSYNTHESIS
3,GO_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY
3,GO_3_5_CYCLIC_AMP_PHOSPHODIESTERASE_ACTIVITY
3,GO_PHOSPHOLIPASE_C_ACTIVITY
3,GO_FATTY_ACID_LIGASE_ACTIVITY
3,GO_DEAMINASE_ACTIVITY
3,REACTOME_AMINO_ACID_CONJUGATION
3,REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS
