pathway,label,category
REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY,9.0,REACTOME_DNA_REPAIR
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,9.0,REACTOME_DNA_REPAIR
REACTOME_FRUCTOSE_METABOLISM,15.0,Metabolism
REACTOME_VESICLE_MEDIATED_TRANSPORT,0.0,REACTOME_AUTOPHAGY
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2,24.0,Signal Transduction
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4,24.0,Signal Transduction
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1,24.0,Signal Transduction
REACTOME_SHC_MEDIATED_CASCADE:FGFR1,24.0,Signal Transduction
REACTOME_PI_3K_CASCADE:FGFR1,24.0,Signal Transduction
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING,24.0,Signal Transduction
REACTOME_PI_3K_CASCADE:FGFR2,24.0,Signal Transduction
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2,24.0,Signal Transduction
REACTOME_SHC_MEDIATED_CASCADE:FGFR2,24.0,Signal Transduction
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING,24.0,Signal Transduction
REACTOME_SHC_MEDIATED_CASCADE:FGFR3,24.0,Signal Transduction
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING,24.0,Signal Transduction
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3,24.0,Signal Transduction
REACTOME_PI_3K_CASCADE:FGFR3,24.0,Signal Transduction
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING,24.0,Signal Transduction
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,24.0,Signal Transduction
REACTOME_SHC_MEDIATED_CASCADE:FGFR4,24.0,Signal Transduction
REACTOME_PI_3K_CASCADE:FGFR4,24.0,Signal Transduction
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,24.0,Signal Transduction
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,24.0,Signal Transduction
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,24.0,Signal Transduction
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING,24.0,Signal Transduction
REACTOME_SIGNALING_BY_FGFR1,24.0,Signal Transduction
REACTOME_SIGNALING_BY_FGFR2,24.0,Signal Transduction
REACTOME_SIGNALING_BY_FGFR3,24.0,Signal Transduction
REACTOME_SIGNALING_BY_FGFR4,24.0,Signal Transduction
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE,8.0,REACTOME_DISEASE
REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE,8.0,REACTOME_DISEASE
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,8.0,REACTOME_DISEASE
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,9.0,REACTOME_DNA_REPAIR
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,9.0,REACTOME_DNA_REPAIR
REACTOME_REGULATION_OF_RAS_BY_GAPS,0.0,REACTOME_AUTOPHAGY
REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING,24.0,Signal Transduction
REACTOME_RESPONSE_TO_METAL_IONS,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY,14.0,Immune System
REACTOME_METALLOTHIONEINS_BIND_METALS,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE,15.0,Metabolism
REACTOME_MELANIN_BIOSYNTHESIS,15.0,Metabolism
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,8.0,REACTOME_DISEASE
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION,8.0,REACTOME_DISEASE
REACTOME_INFECTIOUS_DISEASE,8.0,REACTOME_DISEASE
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,24.0,Signal Transduction
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,24.0,Signal Transduction
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS,24.0,Signal Transduction
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,14.0,Immune System
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,24.0,Signal Transduction
REACTOME_DISEASES_OF_METABOLISM,8.0,REACTOME_DISEASE
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,14.0,Immune System
REACTOME_RAF_ACTIVATION,0.0,REACTOME_AUTOPHAGY
REACTOME_MAP2K_AND_MAPK_ACTIVATION,0.0,REACTOME_AUTOPHAGY
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER,8.0,REACTOME_DISEASE
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY,0.0,REACTOME_AUTOPHAGY
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,0.0,REACTOME_AUTOPHAGY
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,14.0,Immune System
REACTOME_PROTEIN_REPAIR,16.0,Metabolism of proteins
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,8.0,REACTOME_DISEASE
REACTOME_LGI_ADAM_INTERACTIONS,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,24.0,Signal Transduction
REACTOME_SURFACTANT_METABOLISM,16.0,Metabolism of proteins
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION,14.0,Immune System
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,9.0,REACTOME_DNA_REPAIR
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ,9.0,REACTOME_DNA_REPAIR
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,9.0,REACTOME_DNA_REPAIR
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,14.0,Immune System
REACTOME_MAPK6_MAPK4_SIGNALING,24.0,Signal Transduction
REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM,8.0,REACTOME_DISEASE
REACTOME_DEUBIQUITINATION,16.0,Metabolism of proteins
REACTOME_DEFECTIVE_CSF2RB_CAUSES_PULMONARY_SURFACTANT_METABOLISM_DYSFUNCTION_5_SMDP5,8.0,REACTOME_DISEASE
REACTOME_UCH_PROTEINASES,16.0,Metabolism of proteins
REACTOME_JOSEPHIN_DOMAIN_DUBS,16.0,Metabolism of proteins
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,16.0,Metabolism of proteins
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,16.0,Metabolism of proteins
REACTOME_METALLOPROTEASE_DUBS,16.0,Metabolism of proteins
REACTOME_CD22_MEDIATED_BCR_REGULATION,14.0,Immune System
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,9.0,REACTOME_DNA_REPAIR
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,9.0,REACTOME_DNA_REPAIR
REACTOME_HOMOLOGY_DIRECTED_REPAIR,9.0,REACTOME_DNA_REPAIR
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS,9.0,REACTOME_DNA_REPAIR
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,9.0,REACTOME_DNA_REPAIR
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,9.0,REACTOME_DNA_REPAIR
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,9.0,REACTOME_DNA_REPAIR
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,9.0,REACTOME_DNA_REPAIR
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,9.0,REACTOME_DNA_REPAIR
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,9.0,REACTOME_DNA_REPAIR
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,9.0,REACTOME_DNA_REPAIR
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,9.0,REACTOME_DNA_REPAIR
REACTOME_DUAL_INCISION_IN_GG_NER,9.0,REACTOME_DNA_REPAIR
REACTOME_HIGHLY_SODIUM_PERMEABLE_ACETYLCHOLINE_NICOTINIC_RECEPTORS,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,9.0,REACTOME_DNA_REPAIR
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,9.0,REACTOME_DNA_REPAIR
REACTOME_DUAL_INCISION_IN_TC_NER,9.0,REACTOME_DNA_REPAIR
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING,14.0,Immune System
REACTOME_INTERLEUKIN_10_SIGNALING,14.0,Immune System
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_ERBB2_REGULATES_CELL_MOTILITY,24.0,Signal Transduction
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,14.0,Immune System
REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_GDP_FUCOSE_BIOSYNTHESIS,16.0,Metabolism of proteins
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS,14.0,Immune System
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_NEUREXINS_AND_NEUROLIGINS,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_CHOLINE_CATABOLISM,15.0,Metabolism
REACTOME_NEUTROPHIL_DEGRANULATION,14.0,Immune System
REACTOME_COMPLEX_I_BIOGENESIS,15.0,Metabolism
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,14.0,Immune System
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,8.0,REACTOME_DISEASE
REACTOME_SIGNALING_BY_RAS_MUTANTS,8.0,REACTOME_DISEASE
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS,8.0,REACTOME_DISEASE
REACTOME_ONCOGENIC_MAPK_SIGNALING,8.0,REACTOME_DISEASE
REACTOME_ANTIMICROBIAL_PEPTIDES,14.0,Immune System
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_FGFR2_ALTERNATIVE_SPLICING,24.0,Signal Transduction
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_KERATINIZATION,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,15.0,Metabolism
REACTOME_SIGNALING_BY_MET,24.0,Signal Transduction
REACTOME_MET_RECEPTOR_ACTIVATION,24.0,Signal Transduction
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY,24.0,Signal Transduction
REACTOME_PTEN_REGULATION,24.0,Signal Transduction
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_INTRA_GOLGI_TRAFFIC,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_PI5P_REGULATES_TP53_ACETYLATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,16.0,Metabolism of proteins
REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM,15.0,Metabolism
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,10.0,REACTOME_DNA_REPLICATION
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC:ORIGIN_COMPLEX,10.0,REACTOME_DNA_REPLICATION
REACTOME_MITOTIC_PROPHASE,1.0,REACTOME_CELL_CYCLE
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS,1.0,REACTOME_CELL_CYCLE
REACTOME_M_PHASE,1.0,REACTOME_CELL_CYCLE
REACTOME_G2_PHASE,1.0,REACTOME_CELL_CYCLE
REACTOME_DNA_REPLICATION_INITIATION,10.0,REACTOME_DNA_REPLICATION
REACTOME_DNA_REPLICATION_PRE_INITIATION,10.0,REACTOME_DNA_REPLICATION
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,10.0,REACTOME_DNA_REPLICATION
REACTOME_LEADING_STRAND_SYNTHESIS,10.0,REACTOME_DNA_REPLICATION
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,1.0,REACTOME_CELL_CYCLE
REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,1.0,REACTOME_CELL_CYCLE
REACTOME_STABILIZATION_OF_P53,0.0,REACTOME_AUTOPHAGY
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,1.0,REACTOME_CELL_CYCLE
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,1.0,REACTOME_CELL_CYCLE
REACTOME_CYCLIN_A:CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,1.0,REACTOME_CELL_CYCLE
REACTOME_FRUCTOSE_CATABOLISM,15.0,Metabolism
REACTOME_GALACTOSE_CATABOLISM,15.0,Metabolism
REACTOME_UREA_CYCLE,15.0,Metabolism
REACTOME_HISTIDINE_CATABOLISM,15.0,Metabolism
REACTOME_PROPIONYL_COA_CATABOLISM,15.0,Metabolism
REACTOME_LYSINE_CATABOLISM,15.0,Metabolism
REACTOME_CREATINE_METABOLISM,15.0,Metabolism
REACTOME_PENTOSE_PHOSPHATE_PATHWAY,15.0,Metabolism
REACTOME_MRNA_EDITING:_C_TO_U_CONVERSION,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_TRNA_PROCESSING,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_RRNA_PROCESSING,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,16.0,Metabolism of proteins
REACTOME_RECYCLING_OF_EIF2:GDP,16.0,Metabolism of proteins
REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_PYRIMIDINE_SALVAGE,15.0,Metabolism
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_DEATH_RECEPTOR_SIGNALLING,24.0,Signal Transduction
REACTOME_DNA_DAMAGE_BYPASS,9.0,REACTOME_DNA_REPAIR
REACTOME_DEPURINATION,9.0,REACTOME_DNA_REPAIR
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,9.0,REACTOME_DNA_REPAIR
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,9.0,REACTOME_DNA_REPAIR
REACTOME_DNA_DAMAGE_REVERSAL,9.0,REACTOME_DNA_REPAIR
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_GENE_EXPRESSION_TRANSCRIPTION,0.0,REACTOME_AUTOPHAGY
REACTOME_KETONE_BODY_METABOLISM,15.0,Metabolism
REACTOME_IRS_ACTIVATION,24.0,Signal Transduction
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B:CDK1_COMPLEX,1.0,REACTOME_CELL_CYCLE
REACTOME_MRNA_EDITING,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_FASL_CD95L_SIGNALING,24.0,Signal Transduction
REACTOME_TRAIL_SIGNALING,24.0,Signal Transduction
REACTOME_DISSOLUTION_OF_FIBRIN_CLOT,13.0,REACTOME_HEMOSTASIS
REACTOME_TNF_SIGNALING,24.0,Signal Transduction
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_ELONGATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2PLUS,13.0,REACTOME_HEMOSTASIS
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_SYNTHESIS_OF_KETONE_BODIES,15.0,Metabolism
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS,15.0,Metabolism
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS,15.0,Metabolism
REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA,15.0,Metabolism
REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA,15.0,Metabolism
REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA,15.0,Metabolism
REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA,15.0,Metabolism
REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA,15.0,Metabolism
REACTOME_NUCLEOSOME_ASSEMBLY,1.0,REACTOME_CELL_CYCLE
REACTOME_TRANSPORT_OF_FATTY_ACIDS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING,24.0,Signal Transduction
REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS,15.0,Metabolism
REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING,24.0,Signal Transduction
REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1,24.0,Signal Transduction
REACTOME_PTK6_REGULATES_CELL_CYCLE,24.0,Signal Transduction
REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES,24.0,Signal Transduction
REACTOME_PTK6_EXPRESSION,24.0,Signal Transduction
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS,15.0,Metabolism
REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS,14.0,Immune System
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM,8.0,REACTOME_DISEASE
REACTOME_MET_ACTIVATES_RAS_SIGNALING,24.0,Signal Transduction
REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING,24.0,Signal Transduction
REACTOME_PROTEIN_UBIQUITINATION,16.0,Metabolism of proteins
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,1.0,REACTOME_CELL_CYCLE
REACTOME_SIGNALING_BY_MST1,24.0,Signal Transduction
REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER,8.0,REACTOME_DISEASE
REACTOME_RET_SIGNALING,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,1.0,REACTOME_CELL_CYCLE
REACTOME_TBC_RABGAPS,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_AURKA_ACTIVATION_BY_TPX2,1.0,REACTOME_CELL_CYCLE
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,14.0,Immune System
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION,24.0,Signal Transduction
REACTOME_NEURODEGENERATIVE_DISEASES,8.0,REACTOME_DISEASE
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,24.0,Signal Transduction
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_MET_ACTIVATES_PTPN11,24.0,Signal Transduction
REACTOME_REELIN_SIGNALLING_PATHWAY,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_VLDL_ASSEMBLY,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN:_ROLES_OF_E1_AND_E2_ENZYMES,16.0,Metabolism of proteins
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,16.0,Metabolism of proteins
